image,label,orb_0,orb_1,orb_2,orb_3,orb_4,orb_5,orb_6,orb_7,orb_8,orb_9,orb_10,orb_11,orb_12,orb_13,orb_14,orb_15,orb_16,orb_17,orb_18,orb_19,orb_20,orb_21,orb_22,orb_23,orb_24,orb_25,orb_26,orb_27,orb_28,orb_29,orb_30,orb_31
SOB_M_DC-14-16716-40-012,1,110.664,128.218,133.206,131.88,130.12,127.07,122.858,131.838,123.328,129.616,134.582,105.938,132.262,133.216,112.98,113.304,131.586,134.76,125.818,113.67,117.566,126.088,135.104,106.932,144.986,148.312,114.542,108.196,129.292,127.506,123.218,126.932
SOB_M_DC-14-16716-40-013,1,109.0,132.996,133.378,112.884,127.334,132.344,126.95,127.436,131.446,122.526,138.126,117.36,135.522,131.586,112.224,109.68,121.984,128.764,140.536,114.244,126.984,131.752,130.216,108.854,135.954,138.168,103.686,121.184,130.918,122.516,125.516,133.882
SOB_M_DC-14-16716-40-014,1,118.4,138.224,129.448,139.346,130.668,136.68,127.034,133.396,131.884,124.194,142.754,112.516,136.432,136.506,117.118,121.15,136.606,135.438,127.17,121.558,122.968,124.154,132.574,122.778,145.774,148.308,115.97,121.31,119.384,129.3,130.436,126.238
SOB_M_DC-14-16716-40-015,1,120.824,125.868,133.684,126.15,127.776,128.66,133.822,128.396,134.398,137.868,136.764,122.35,129.144,132.86,125.476,128.982,132.998,139.658,142.166,121.912,140.15,136.804,137.006,125.498,134.922,143.518,118.076,128.182,123.526,131.746,125.262,139.138
SOB_M_DC-14-16716-40-016,1,104.116,131.38,134.522,158.456,132.728,142.994,135.018,133.144,124.254,117.332,147.484,100.648,132.216,144.014,114.76,107.362,152.71,136.214,112.974,123.654,119.47,127.714,127.332,147.724,138.688,148.748,131.21,128.096,131.366,128.206,135.542,130.348
SOB_M_DC-14-16716-40-017,1,113.49,131.73,137.708,143.322,134.914,129.432,127.606,131.858,129.1,138.206,131.524,107.966,131.674,139.596,113.358,108.96,133.088,139.844,120.706,117.176,117.11,130.394,143.242,123.142,146.112,142.464,124.278,110.124,129.662,133.028,129.212,125.43
SOB_M_DC-14-16716-40-018,1,106.862,125.318,127.702,165.428,128.904,130.436,134.282,134.564,125.96,122.21,143.774,95.062,148.962,139.266,110.782,114.604,149.538,132.75,111.09,121.596,114.642,133.448,123.226,138.784,148.214,156.048,132.274,107.0,121.834,120.7,133.194,124.518
SOB_M_DC-14-16716-40-019,1,112.246,126.692,134.982,145.65,132.792,130.266,134.522,128.428,127.73,133.25,142.418,107.426,136.31,132.046,117.96,113.706,136.362,138.316,121.832,117.914,125.422,134.92,132.178,137.954,139.728,148.352,124.668,113.014,125.226,133.124,123.996,128.112
SOB_M_DC-14-16716-40-020,1,112.048,134.512,138.09,139.928,128.74,130.934,140.896,135.43,124.37,133.482,138.102,116.032,131.938,137.2,113.742,111.51,136.306,135.924,125.214,130.964,131.736,135.114,135.374,134.462,139.58,143.652,133.184,128.154,130.164,131.154,131.712,137.342
SOB_M_DC-14-16716-40-021,1,119.842,134.374,129.22,153.078,121.662,125.954,126.066,132.302,119.978,132.24,132.672,102.552,146.154,130.482,117.32,114.474,137.862,139.07,119.874,119.896,129.426,133.92,135.638,130.45,151.22,152.056,127.532,109.832,114.878,130.558,128.35,120.256
SOB_M_DC-14-16716-40-022,1,114.042,121.254,128.746,161.86,129.574,127.052,111.002,129.09,126.73,125.086,142.316,98.02,148.478,139.106,112.656,119.884,136.694,136.32,116.526,110.218,112.934,127.33,130.144,117.996,150.548,156.304,121.2,109.73,122.75,129.612,121.728,113.298
SOB_M_DC-14-16716-40-023,1,110.89,139.572,122.156,158.406,128.03,134.812,130.052,142.0,119.45,120.264,142.048,99.94,142.46,146.474,112.038,117.152,141.992,138.29,114.904,126.844,117.248,124.644,132.716,132.956,148.174,153.478,127.944,122.586,114.88,120.646,132.388,124.746
SOB_M_DC-14-16716-40-024,1,123.424,130.208,138.12,144.672,133.594,118.124,127.264,132.476,119.508,137.522,140.37,113.164,136.39,135.124,115.032,116.74,134.206,144.178,132.5,121.392,121.032,132.728,140.304,126.804,145.052,147.49,124.188,118.296,130.34,131.158,125.478,116.206
SOB_M_DC-14-16716-40-025,1,126.108,135.528,136.424,147.746,128.904,126.978,121.774,137.47,126.418,130.538,142.662,109.176,140.114,138.072,114.442,115.406,135.666,145.726,130.6,119.61,122.152,124.0,141.264,134.708,151.318,149.686,122.198,116.33,124.89,132.438,127.442,114.5
SOB_M_DC-14-16716-40-026,1,118.428,126.332,130.438,153.7,132.78,129.508,135.388,135.05,130.474,134.368,139.058,104.376,128.69,133.946,115.776,112.672,142.256,138.528,127.146,120.43,124.246,127.518,138.644,135.392,140.226,145.684,124.568,120.08,120.908,128.102,131.958,130.494
SOB_M_DC-14-16716-40-027,1,114.188,133.882,134.934,137.39,132.812,132.21,132.774,136.374,132.302,127.49,141.268,104.586,137.29,140.686,120.696,110.192,137.802,141.58,121.244,122.026,126.952,132.538,135.922,123.054,140.438,147.942,123.168,117.588,133.986,133.792,137.568,122.704
SOB_M_DC-14-16716-40-028,1,116.928,131.596,128.436,129.592,128.038,131.792,128.308,138.616,129.546,128.576,143.704,106.116,139.516,136.016,118.956,116.884,127.392,138.884,131.144,115.048,126.234,124.81,138.852,117.482,142.04,149.348,105.336,115.676,133.396,135.766,127.384,131.054
SOB_M_DC-14-16716-40-029,1,115.82,120.5,130.402,146.646,132.37,138.416,124.63,126.862,131.576,125.058,141.494,102.52,139.918,139.06,110.24,111.836,143.62,139.432,123.89,119.266,120.972,129.426,130.842,121.304,145.942,148.368,133.488,119.126,132.104,127.068,129.616,122.848
SOB_M_DC-14-16716-40-030,1,122.476,116.916,135.696,145.026,128.508,115.816,122.858,123.682,122.346,129.314,138.426,109.696,138.262,127.196,120.092,124.532,131.912,142.732,115.422,123.976,118.21,130.528,137.076,114.07,148.076,154.742,125.332,107.266,121.032,136.388,124.702,115.272
SOB_M_DC-14-16716-40-031,1,120.434,132.804,125.99,132.69,129.458,137.516,130.902,129.714,127.858,123.938,147.468,112.104,129.366,136.902,115.428,106.046,138.662,140.678,127.96,123.592,124.652,123.244,130.844,117.19,141.45,144.876,113.382,119.692,123.15,122.342,126.732,135.53
SOB_M_DC-14-16716-40-032,1,116.148,123.72,132.76,136.702,133.442,134.79,126.96,124.264,129.958,129.78,140.032,102.654,127.158,132.974,111.294,111.612,132.384,139.722,126.728,123.26,116.738,126.818,132.298,119.994,143.826,145.574,115.182,113.61,129.912,123.246,122.982,128.3
SOB_M_DC-14-16716-40-033,1,116.118,132.318,127.902,125.822,128.946,132.53,126.142,133.042,130.332,130.214,131.21,114.264,134.818,136.45,114.262,120.62,124.984,130.388,123.13,121.982,119.122,130.266,134.558,116.714,135.144,138.08,114.036,114.624,129.69,126.62,129.22,127.986
SOB_M_DC-14-16716-40-034,1,114.402,131.46,128.906,135.702,127.512,128.736,124.104,129.95,128.616,123.404,137.514,106.302,131.688,138.152,111.546,115.906,132.866,135.488,114.482,118.238,116.618,128.482,131.922,113.682,141.21,146.722,110.656,108.808,124.596,131.944,127.162,125.242
SOB_M_DC-14-16716-40-035,1,118.8,123.49,129.246,122.576,121.388,137.24,117.864,128.456,131.54,131.322,141.072,110.678,136.492,130.424,108.174,110.938,129.162,132.282,139.37,120.008,117.232,124.922,131.942,107.444,142.844,144.57,110.874,112.874,128.674,119.61,118.378,127.264
SOB_M_DC-14-16716-40-036,1,124.184,126.488,133.178,155.962,119.54,122.256,123.344,127.724,126.102,128.14,136.868,112.774,142.1,136.03,115.232,120.038,145.762,145.494,120.316,125.54,125.984,125.946,134.124,131.814,150.93,150.778,133.184,120.42,118.888,138.254,121.48,119.126
SOB_M_DC-14-16716-40-037,1,117.744,130.666,126.192,139.374,123.402,137.312,119.52,127.424,134.496,127.138,136.008,106.058,141.842,131.804,112.752,113.742,133.238,135.896,128.638,115.014,122.798,120.584,137.652,118.82,144.926,153.22,110.794,117.19,121.292,121.584,123.832,124.026
SOB_M_DC-14-16716-40-038,1,122.362,129.834,137.006,145.158,130.618,124.968,116.962,130.768,130.114,133.198,139.202,101.402,145.494,139.0,117.462,117.918,136.146,138.412,127.87,117.902,115.204,126.182,146.668,123.422,153.412,151.922,117.77,107.742,126.244,128.378,125.886,112.028
SOB_M_DC-14-16875-40-001,1,115.67234042553191,127.53404255319148,131.38297872340425,131.58723404255318,128.68936170212766,124.74468085106383,130.30425531914895,132.6659574468085,122.82765957446809,133.48297872340424,136.9723404255319,113.4,132.95531914893618,128.85744680851064,123.08085106382978,117.62978723404257,128.59148936170212,132.88297872340425,123.42978723404256,120.89574468085108,134.96595744680852,127.21063829787234,123.89148936170211,135.9531914893617,136.5404255319149,142.98723404255318,122.42340425531916,127.8,124.55319148936172,134.27446808510638,123.24468085106383,132.65744680851063
SOB_M_DC-14-16875-40-002,1,104.086,117.68,131.046,160.906,129.29,125.048,135.236,130.502,118.258,123.428,140.754,115.74,129.51,136.806,125.538,116.152,142.308,130.198,105.442,132.474,129.982,131.43,113.31,156.424,139.022,131.636,138.622,124.116,119.444,135.632,128.446,128.598
SOB_M_DC-14-16875-40-003,1,113.268,126.448,131.862,165.72,125.456,124.672,129.57,136.942,110.37,136.21,127.522,100.538,128.53,136.126,122.844,118.834,143.824,133.272,104.108,117.02,124.07,123.188,130.072,150.586,139.412,139.508,133.138,115.312,115.152,128.658,123.592,126.75
SOB_M_DC-14-16875-40-004,1,116.02,130.988,131.654,152.902,133.986,128.844,131.45,133.828,118.158,119.386,135.59,105.33,138.41,137.306,111.53,115.244,140.508,129.628,116.856,115.524,121.134,122.374,125.768,136.78,138.124,143.374,133.102,122.588,128.334,126.56,130.766,121.338
SOB_M_DC-14-16875-40-005,1,114.68888888888888,127.55757575757576,126.85858585858584,147.25050505050504,128.5191919191919,125.87676767676768,128.13737373737374,128.94747474747476,115.26666666666668,131.83636363636364,134.8808080808081,110.37777777777778,133.78383838383837,129.63232323232324,118.92727272727272,117.43232323232324,143.81010101010102,134.6989898989899,115.65858585858584,121.87070707070708,123.66868686868686,125.96767676767676,126.84040404040404,139.79393939393938,133.04646464646464,134.46060606060607,130.65454545454546,125.0060606060606,119.77777777777776,125.69090909090907,129.93535353535353,125.62828282828283
SOB_M_DC-14-16875-40-006,1,112.64256198347108,124.49586776859503,140.02892561983472,160.33677685950414,132.23760330578511,125.3305785123967,126.01446280991736,135.77685950413223,118.45661157024792,130.65702479338842,129.5805785123967,114.00619834710744,134.63636363636363,133.5537190082645,131.45247933884298,123.02892561983472,146.0599173553719,136.1404958677686,110.98347107438016,116.40495867768595,125.19421487603306,129.37603305785123,132.9090909090909,151.10330578512398,132.01859504132233,138.60537190082644,130.79338842975207,120.96487603305783,126.08471074380164,136.10537190082644,128.47520661157026,120.17355371900828
SOB_M_DC-14-16875-40-007,1,106.56026785714286,127.74330357142856,128.91741071428572,128.03794642857142,123.45982142857144,126.14285714285714,138.22098214285714,135.21428571428572,119.43080357142856,122.81919642857144,136.94642857142858,119.47098214285714,124.26339285714286,131.64955357142858,125.15625,118.45535714285714,132.48660714285714,132.40401785714286,131.234375,125.03348214285714,143.94419642857142,121.58482142857144,119.22098214285714,138.38392857142858,129.64508928571428,136.95535714285714,121.59598214285714,135.42633928571428,124.58928571428572,128.99776785714286,130.88392857142858,139.69642857142858
SOB_M_DC-14-16875-40-008,1,91.66925064599484,133.5503875968992,126.0594315245478,141.51937984496124,138.12403100775194,144.55297157622738,147.4625322997416,133.83462532299745,119.55555555555556,116.08268733850127,136.35400516795866,115.80361757105943,121.79586563307494,139.80620155038758,126.36692506459949,111.24547803617573,141.3049095607235,129.9715762273902,116.687338501292,123.22222222222224,130.39018087855297,123.98966408268734,104.78036175710594,168.3720930232558,123.4857881136951,118.97674418604652,125.06459948320412,134.21447028423773,120.85788113695092,119.8217054263566,132.81653746770027,147.2015503875969
SOB_M_DC-14-16875-40-009,1,100.96994535519126,128.91803278688525,128.9016393442623,148.57650273224044,133.87978142076503,138.5928961748634,140.327868852459,136.79234972677597,121.3224043715847,118.6256830601093,129.32513661202185,122.37978142076504,126.51912568306012,140.3224043715847,127.10928961748634,114.4863387978142,144.0136612021858,123.89890710382514,117.19945355191255,134.76775956284152,132.8415300546448,129.55191256830602,106.26775956284152,161.86885245901638,130.3415300546448,132.77868852459017,133.57650273224044,132.97267759562845,114.55737704918032,118.90163934426228,129.6912568306011,143.2704918032787
SOB_M_DC-14-16875-40-010,1,111.94067796610167,118.6723163841808,121.51412429378531,144.0225988700565,120.23728813559322,130.26553672316385,146.81638418079095,123.954802259887,120.32203389830508,129.08474576271186,143.69209039548022,116.42372881355932,125.11016949152544,131.19774011299435,120.66666666666669,110.84745762711864,136.71186440677965,144.3361581920904,133.30790960451978,137.1638418079096,142.71186440677965,126.0734463276836,124.95197740112994,147.06214689265536,135.31073446327684,139.24011299435028,133.22033898305085,146.61864406779662,106.08474576271186,125.864406779661,116.57062146892656,138.40112994350284
SOB_M_DC-14-16875-40-011,1,100.24643584521384,119.5112016293279,114.39511201629328,146.35437881873727,122.65376782077394,140.15682281059065,148.31364562118125,131.9735234215886,117.56619144602853,111.21995926680243,142.24032586558044,119.51731160896132,123.60692464358452,130.70264765784114,123.36252545824848,111.37881873727088,141.89002036659878,131.81873727087577,113.60081466395113,135.98778004073318,137.66191446028515,124.5376782077393,95.9938900203666,160.74745417515274,124.68839103869654,125.07128309572302,137.26883910386965,131.4582484725051,111.42769857433808,123.32993890020369,124.10794297352342,147.5397148676171
SOB_M_DC-14-16875-40-012,1,102.3594470046083,126.32488479262672,131.00921658986175,141.44239631336404,129.70967741935485,125.59677419354838,141.9516129032258,133.74654377880185,119.38709677419357,119.37096774193547,137.32258064516128,123.78801843317972,119.43548387096774,129.39400921658986,117.91244239631337,114.76497695852537,133.6336405529954,135.53225806451613,118.21658986175116,132.00921658986175,132.93548387096774,134.51612903225808,116.02995391705068,154.3963133640553,126.19815668202764,124.97695852534562,136.07603686635946,123.3041474654378,125.68202764976958,131.02304147465438,135.09677419354838,136.7811059907834
SOB_M_DC-14-16875-40-013,1,101.77215189873418,127.74683544303798,118.27848101265825,154.75316455696202,120.09071729957806,142.04641350210971,143.78691983122363,129.55274261603375,125.27637130801688,115.59071729957806,143.16244725738397,116.14556962025316,118.9409282700422,136.80379746835442,121.26582278481013,115.668776371308,143.0042194092827,132.48101265822783,125.53586497890296,140.52320675105486,136.1350210970464,126.14135021097046,112.0210970464135,166.83544303797467,135.75105485232066,129.72573839662448,134.35443037974684,135.17088607594937,112.25949367088609,119.82489451476792,132.21729957805908,137.78481012658227
SOB_M_DC-14-16875-40-014,1,111.886,120.872,125.186,156.516,128.892,124.876,136.382,129.228,117.724,123.346,134.076,112.45,137.812,129.208,116.658,122.194,142.57,126.776,108.866,120.828,122.358,127.654,118.51,146.282,136.518,137.448,135.194,116.856,120.934,127.184,127.496,136.656
SOB_M_DC-14-17614-40-001,1,107.532,118.524,126.57,157.956,122.594,133.97,142.862,133.606,122.43,113.678,147.872,103.926,127.718,142.636,118.634,118.616,147.286,137.304,112.352,133.634,126.292,126.198,118.882,156.508,131.082,137.292,132.166,124.016,114.464,127.728,124.714,134.562
SOB_M_DC-14-17614-40-002,1,106.304,130.336,121.562,158.66,126.372,131.974,136.268,129.932,119.058,111.568,136.512,101.976,138.13,135.19,118.706,119.716,143.178,122.6,102.924,115.298,118.462,124.404,117.862,148.8,136.364,152.88,127.146,112.476,119.872,124.782,134.648,133.812
SOB_M_DC-14-17614-40-003,1,98.476,124.34,114.62,150.754,129.932,138.486,135.492,120.658,114.42,101.516,145.586,111.926,122.996,128.458,112.524,115.386,142.08,126.306,106.804,123.82,123.152,132.382,104.484,147.874,134.442,140.282,123.552,125.124,115.124,115.628,130.004,137.888
SOB_M_DC-14-17614-40-004,1,108.068,124.458,115.008,157.354,118.566,132.266,133.786,133.972,126.244,106.826,143.816,113.056,118.662,136.342,114.142,118.25,146.098,136.008,114.034,134.214,123.59,122.222,107.448,157.334,128.344,132.68,124.148,117.764,116.252,120.818,126.33,124.748
SOB_M_DC-14-17614-40-005,1,106.93,123.5,119.944,162.226,121.524,132.344,133.524,131.282,117.794,114.124,137.466,109.878,129.77,130.86,113.036,107.774,144.75,129.704,104.988,117.84,117.776,123.274,110.314,151.476,134.402,136.91,124.72,114.996,117.056,113.978,121.792,126.878
SOB_M_DC-14-17614-40-006,1,99.916,119.578,128.004,148.002,119.788,123.586,132.15,124.498,117.224,123.392,133.064,108.108,131.188,123.872,122.884,120.91,134.324,131.832,109.366,128.656,121.558,126.752,116.372,143.808,135.702,134.25,131.586,112.23,123.786,130.808,122.988,127.392
SOB_M_DC-14-17614-40-007,1,97.1265060240964,119.07429718875504,121.07228915662652,141.70682730923696,122.11044176706828,137.53815261044176,142.570281124498,130.71686746987953,125.43574297188756,108.62248995983936,148.8273092369478,100.9859437751004,126.44578313253012,144.3734939759036,107.9718875502008,106.355421686747,141.96987951807228,140.86345381526104,117.09236947791165,131.0321285140562,122.4839357429719,128.55020080321285,109.95983935742971,137.51807228915663,136.9156626506024,140.14658634538154,121.63253012048192,110.31124497991968,112.27710843373494,126.26907630522088,126.74698795180724,142.51004016064255
SOB_M_DC-14-17614-40-008,1,98.85282258064515,119.44354838709675,116.93346774193547,157.99395161290323,117.67540322580643,134.52217741935485,140.38306451612902,128.07056451612902,114.5625,111.69153225806453,140.40927419354838,98.64112903225806,120.86693548387096,129.4334677419355,118.09274193548389,114.25201612903226,141.37701612903226,129.7298387096774,103.59879032258064,136.91129032258064,124.03427419354838,128.68145161290323,103.91733870967742,155.90322580645162,129.17943548387098,135.44354838709677,136.50201612903226,114.06854838709675,112.36895161290325,119.57056451612904,125.23790322580643,131.23991935483872
SOB_M_DC-14-17614-40-009,1,106.546,122.462,121.252,158.06,119.102,126.946,128.784,129.318,118.37,118.142,128.51,103.32,122.36,130.462,116.65,114.666,137.062,125.544,108.08,126.43,115.808,123.17,110.652,146.82,132.57,135.922,131.106,115.136,109.962,116.368,125.76,125.25
SOB_M_DC-14-17614-40-010,1,91.5975359342916,124.72895277207392,118.25462012320328,161.77207392197124,124.9034907597536,138.51745379876797,150.68377823408625,133.60164271047228,105.34496919917864,104.19507186858316,140.2053388090349,122.56878850102667,115.34291581108828,142.56262833675564,120.30800821355236,114.80287474332648,152.3388090349076,130.7577002053388,112.11704312114988,143.24845995893224,133.94250513347023,130.6447638603696,90.8870636550308,181.17659137577,125.51334702258728,117.78439425051334,148.05544147843943,145.31416837782342,107.00205338809036,112.88501026694044,127.74743326488706,149.93018480492813
SOB_M_DC-14-17614-40-011,1,91.9690082644628,121.97520661157024,119.92561983471074,171.15495867768595,122.38636363636364,141.0082644628099,167.9504132231405,129.88429752066116,106.02272727272728,100.49380165289256,141.66528925619835,121.24380165289256,110.1590909090909,131.13429752066116,122.19628099173552,105.90702479338844,160.7582644628099,126.89256198347108,110.01446280991736,151.76652892561984,144.9297520661157,127.76652892561984,89.5599173553719,196.86570247933884,118.87603305785125,109.2603305785124,157.5082644628099,151.99586776859505,103.26446280991736,115.59504132231405,138.88842975206612,154.3305785123967
SOB_M_DC-14-17614-40-012,1,87.64097363083164,122.68356997971604,110.03853955375254,173.27586206896552,126.3002028397566,141.15415821501014,166.72413793103448,133.33265720081135,110.0365111561866,97.54158215010142,135.05070993914808,114.64503042596348,112.4158215010142,137.51724137931035,125.18864097363084,114.74036511156189,159.45436105476674,114.3367139959432,107.72819472616632,145.89046653144015,137.48884381338743,122.97971602434076,85.3529411764706,192.369168356998,113.40973630831644,109.13995943204868,152.07707910750509,144.50912778904666,100.210953346856,110.5922920892495,145.67545638945234,150.05882352941177
